種別,分類,動画での表示名,団体/チーム名,団体ID,配信日,大会名,URL,動画配信元,動画配信元URL,動画配信元ロゴURL
ライブ（チャプター）,スリークロスチーム,colors,colors,o1ezsv2s,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=4858s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Luminas,Luminas,ojb0qcl,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=4525s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,準備,,,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=4315s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,15gals,15gals,o1eca2ff,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=3976s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TP Virus,TP Virus,o1lktb69,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=3653s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Splendore,Splendore,odxbtsu,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=3347s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,harenohi,harenohi,o12zxp6u,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=3022s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,IK ALUMNI CGT,IK ALUMNI CGT,o109egaw,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=2639s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,ダディダディ,ダディダディ,o6mntrs,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=2335s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,KaeNana,KaeNana,obhqitf,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=2004s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,【Div.3】開幕！,,,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=1694s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,【Div.3 Winner's Show】15gals,15gals,o1eca2ff,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=13272s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,【Div.2 Winner's Show】allure,allure,o12tkphz,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=12805s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,【Most Attractive賞】IK ALUMNI CGT,IK ALUMNI CGT,o109egaw,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=12457s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,【Most Attractive賞】葛飾吹奏楽団マーチングバンド,葛飾吹奏楽団マーチングバンド,ooga083,2025-04-20,【関東】2025 MIX3™️ / スリークロス 関東CS｜2025/4/20,https://www.youtube.com/watch?v=_c3u6UvRXCg&t=12050s,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,マーチング団体等,毎日更新中,,,2025-04-19,【毎日更新中】マーチング祭公認TikTok切り抜きスタート🙌,https://www.youtube.com/watch?v=wDNZisgNUQg,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,[Intermission Performance]SENDAI Verdures,SENDAI Verdures,o126whaw,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=8970s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Keys,"""Keys""",o1stc8b4,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=8276s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,allure,allure,o12tkphz,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=7836s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,under16 from Guard Team Unity,under16 from Guard Team Unity,of8l6zi,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=7377s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,DER GLANZ CG,DER GLANZ カラーガード,or2yky9,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=7062s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,over16 from Guard Team Unity,over16 from Guard Team Unity,o17f534q,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=6686s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,全日本打楽器同好会,全日本打楽器同好会,o1idykby,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=6246s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,SV Percussion,SV Percussion,o15wli76,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=5831s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,[Div.2]開幕！,,,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=5693s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMECG,TMECG,o18pr6tg,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=4428s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,miyumo,miyumo,osqgkhg,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=4097s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,杏夏,杏夏,o1ql0qdq,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=3706s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,ゆかとしぃ,ゆかとしぃ,o1en7uhv,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=3320s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Saya,Saya,otj0rq6,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=2887s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,パルプ・フィクション from Guard Team Unity,パルプ・フィクション from Unity,o1qjacjt,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=2549s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,チームわだ,チームわだ,offgjg0,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=2170s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,2025MIX3東北CS開幕！[Div.3],,,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=1661s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,[WINNERS SHOW:Div.2] Keys,"""Keys""",o1stc8b4,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=13654s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,[審査員特別賞] 全日本打楽器同好会,全日本打楽器同好会,o1idykby,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=12935s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,[MOST ATTRACTIVE SHOW] under16 from Guard Team Unity,under16 from Guard Team Unity,of8l6zi,2025-04-13,【東北】2025 MIX3™️ / スリークロス 東北CS｜2025/4/13,https://www.youtube.com/watch?v=JFKvBoeKbqg&t=12491s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,THE FOCUS,THE FOCUS,o1iahfpj,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=8948s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Special Performance,,o16vz17l,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=8800s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,THE FOCUS color guard,THE FOCUS color guard,o1tn3crh,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=7483s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,[Div.1]かかみの音楽フォレストさくらマーチングバンド チームブラス,かかみの音楽フォレストさくらマーチングバンド チームブラス,o127xc9k,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=7108s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,[スリークロスキッズ]かかみの音楽フォレストさくらマーチングバンド ガードチームcherry,かかみの音楽フォレストさくらマーチングバンド ガードチームcherry,o1t16102,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=6750s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,allure,allure,o12tkphz,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=6398s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TT,TT,o12zd8ls,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=5951s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,THE FOCUS Bass drum ensemble,THE FOCUS Bass drum ensemble,o1xs0xbl,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=5581s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Lien,Lien,ojyc2c0,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=5263s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,各務野さくらマーチングバンド カラーガード,各務野さくらマーチングバンド カラーガード,oiafs27,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=4970s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Bluujua,Bluujua,on2280k,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=4505s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,soleil,soleil,o19f0yig,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=4185s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,[Div.2]開始,,,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=4093s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,岐阜Jr.カラーガードチームAI,岐阜Jr.カラーガードチームAI,okmr1x2,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=3169s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,東海学院大学カラーガード,東海学院大学カラーガード,omi7u6q,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=2940s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Bluujua,Bluujua,on2280k,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=2616s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,THE FOCUS Tenor Duo,THE FOCUS Tenor Duo,occci6t,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=2320s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Team Sakamoto,Team Sakamoto,o1797upe,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=1845s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,東海学院大学 / 小林 大樹,東海学院大学 / 小林 大樹,ocdlwqy,2025-03-23,【東海】2025 MIX3™️ / スリークロス 東海CS｜2025/3/23,https://www.youtube.com/watch?v=axgN3fjNeu0&t=1543s,マーチング祭,https://www.youtube.com/@marching-matsuri,
